win_title,win_class,task_type,remain_interval,idle_interval,day,time
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.800000,0.000000,2009-07-11,23:12:33
"新闻时段(晚上9点-10点)","#32770","对话框",0.200000,0.000000,2009-07-11,23:12:35
"新闻中心_网易新闻 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.400000,0.000000,2009-07-11,23:12:38
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-07-11,23:12:40
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.100000,0.000000,2009-07-11,23:12:46
"新闻时段(晚上9点-10点)","#32770","对话框",0.600000,0.000000,2009-07-11,23:12:49
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",9.300000,0.000000,2009-07-11,23:13:36
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.100000,0.000000,2009-07-11,23:13:37
"新疆乌鲁木齐“7?5”事件死亡人数上升至184人_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",13.000000,0.000000,2009-07-11,23:14:43
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.700000,0.000000,2009-07-11,23:14:47
"贾庆林:台湾意识与"台独意识"有着本质区别_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",2.500000,0.000000,2009-07-11,23:15:00
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.100000,0.000000,2009-07-11,23:15:01
"全国社保基金上半年权益投资收益率9.99%_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",14.500000,0.000000,2009-07-11,23:16:14
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.400000,0.000000,2009-07-11,23:16:17
"著名哲学家、宗教学家、历史学家任继愈去世_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",86.400000,0.000000,2009-07-11,23:23:30
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.100000,0.000000,2009-07-11,23:23:31
"中国在南沙无军用机场不利控制南海和空军驰援_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",45.300000,0.000000,2009-07-11,23:27:19
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.200000,0.000000,2009-07-11,23:27:20
"世界日报：“南沙集团说”鼓动连横对抗中国_网易新闻中心 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",18.200000,0.000000,2009-07-11,23:28:52
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.100000,0.000000,2009-07-11,23:28:53
"力拓“索赔”中国钢铁业90亿美元_网易财经 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",25.700000,0.000000,2009-07-11,23:31:02
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.100000,0.000000,2009-07-11,23:31:03
"出口上半年大幅下滑21.8% 进口明显好转_网易财经 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",8.400000,0.000000,2009-07-11,23:31:46
"台湾_资讯_凤凰网 - Mozilla Firefox","Ghost","Ohters",0.800000,0.000000,2009-07-11,23:31:51
"台湾_资讯_凤凰网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.800000,0.000000,2009-07-11,23:32:26
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.200000,0.000000,2009-07-11,23:32:28
"两岸论坛聚焦文化教育 民进党人士备受礼遇_资讯_凤凰网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.400000,0.000000,2009-07-11,23:32:35
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.100000,0.000000,2009-07-11,23:32:36
"范振宗许荣淑启程登陆 民进党：最快速度开铡_资讯_凤凰网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",7.300000,0.000000,2009-07-11,23:33:13
"iGoogle - 谷歌个性化首页 - Mozilla Firefox","Ghost","Ohters",1.200000,0.000000,2009-07-11,23:33:20
"新闻时段(晚上9点-10点)","#32770","对话框",0.000000,0.000000,2009-07-11,23:33:21
"iGoogle - 谷歌个性化首页 - Mozilla Firefox","Ghost","Ohters",0.400000,0.000000,2009-07-11,23:33:24
"","Shell_TrayWnd","Ohters",1.500000,0.000000,2009-07-11,23:33:32
"iGoogle - 谷歌个性化首页 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",19.400000,0.000000,2009-07-11,23:35:09
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.500000,0.000000,2009-07-11,23:35:12
"八阕 · 广角新闻 · 中　国：【胡锦涛罕有举动 揭新疆冲突威胁中共（图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",70.600000,0.000000,2009-07-11,23:41:07
"你已经取消 2 次了!","#32770","对话框",0.200000,0.000000,2009-07-11,23:41:08
"八阕 · 广角新闻 · 中　国：【新华社公布死亡人数：汉族137，维吾尔45，回1，总184】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.500000,0.000000,2009-07-11,23:41:11
"ScrapBook - 详细信息","MozillaDialogClass","Ohters",0.100000,0.000000,2009-07-11,23:41:12
"八阕 · 广角新闻 · 中　国：【新华社公布死亡人数：汉族137，维吾尔45，回1，总184】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-07-11,23:41:13
"你已经取消 2 次了!","#32770","对话框",0.300000,0.000000,2009-07-11,23:41:15
"","Shell_TrayWnd","Ohters",0.200000,0.000000,2009-07-11,23:41:17
"八阕 · 广角新闻 · 中　国：【新华社公布死亡人数：汉族137，维吾尔45，回1，总184】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",4.200000,0.000000,2009-07-11,23:41:42
"","Shell_TrayWnd","Ohters",1.300000,0.000000,2009-07-11,23:41:51
"八阕 · 广角新闻 · 生　活：【爱到极致是疯狂：床第之间，谁该主动？（组图）】 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.800000,0.000000,2009-07-11,23:42:00
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-11,23:42:01
"新闻时段(晚上9点-10点)","#32770","对话框",0.500000,0.000000,2009-07-11,23:42:04
"","Shell_TrayWnd","Ohters",0.200000,0.000000,2009-07-11,23:42:05
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",3.500000,0.000000,2009-07-11,23:42:25
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-11,23:42:26
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-07-11,23:42:28
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.600000,0.000000,2009-07-11,23:42:42
"Gmail - Inbox (225) - duan.gandhi@gmail.com - Mozilla Firefox","Ghost","Ohters",0.600000,0.000000,2009-07-11,23:42:45
"","Shell_TrayWnd","Ohters",0.400000,0.000000,2009-07-11,23:42:48
"Windows 任务管理器","#32770","对话框",1.100000,0.000000,2009-07-11,23:42:54
"","Afx:26a0000:3","Ohters",1.500000,0.000000,2009-07-11,23:43:02
"Total Commander 7.02a - University of Amsterdam","Ghost","Ohters",0.300000,0.000000,2009-07-11,23:43:05
"Windows 任务管理器","#32770","对话框",2.000000,0.000000,2009-07-11,23:43:15
"无标题 - Notepad2","Notepad2","Notepad2",0.900000,0.000000,2009-07-11,23:43:20
"Windows 任务管理器","#32770","对话框",3.200000,0.000000,2009-07-11,23:43:37
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.000000,0.000000,2009-07-11,23:43:37
"Gmail - Inbox (225) - duan.gandhi@gmail.com - Mozilla Firefox","Ghost","Ohters",0.900000,0.000000,2009-07-11,23:43:42
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.300000,0.000000,2009-07-11,23:43:44
"Windows 任务管理器","#32770","对话框",0.200000,0.000000,2009-07-11,23:43:46
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",5.200000,0.000000,2009-07-11,23:44:12
"Gmail - Inbox (225) - duan.gandhi@gmail.com - Mozilla Firefox","Ghost","Ohters",0.100000,0.000000,2009-07-11,23:44:13
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-07-11,23:44:14
"「开始」菜单","DV2ControlHost","Ohters",1.100000,0.000000,2009-07-11,23:44:20
"","Shell_TrayWnd","Ohters",0.200000,0.000000,2009-07-11,23:44:22
"Windows 任务管理器","#32770","对话框",2.800000,0.000000,2009-07-11,23:44:36
"","Shell_TrayWnd","Ohters",0.600000,0.000000,2009-07-11,23:44:40
"Windows 任务管理器","#32770","对话框",2.000000,0.000000,2009-07-11,23:44:52
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.300000,0.000000,2009-07-11,23:44:54
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-11,23:44:54
"「开始」菜单","DV2ControlHost","Ohters",0.200000,0.000000,2009-07-11,23:44:56
"","Shell_TrayWnd","Ohters",0.700000,0.000000,2009-07-11,23:45:00
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",1.700000,0.000000,2009-07-11,23:45:09
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.500000,0.000000,2009-07-11,23:45:12
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",2.600000,0.000000,2009-07-11,23:45:25
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-11,23:45:26
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",13.800000,0.000000,2009-07-11,23:46:36
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.000000,0.000000,2009-07-11,23:46:36
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.400000,0.000000,2009-07-11,23:46:44
"Google 阅读器 (625) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",11.500000,0.000000,2009-07-11,23:47:42
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",32.700000,0.000000,2009-07-11,23:50:27
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-07-11,23:50:28
"翻译好的 - AutoHotkey 中文论坛 |AHK论坛|AHK中文教程|AHK脚本代码 - Powered by Discuz! - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",22.200000,0.000000,2009-07-11,23:52:20
"正在打开 AutoHotkey.chm","MozillaDialogClass","Ohters",0.200000,0.000000,2009-07-11,23:52:22
"翻译 AutoHotkey 帮助文件的计划 - 我要翻译 - AutoHotkey 中文论坛 |AHK论坛|AHK中文教程|AHK脚本代码 - Powered by Discuz! - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.700000,0.000000,2009-07-11,23:52:26
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-11,23:52:26
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.600000,0.000000,2009-07-11,23:52:30
"第 9% ，共 1 文件 - 下载项","MozillaUIWindowClass","Beyond Compare",0.400000,0.000000,2009-07-11,23:52:32
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.000000,0.000000,2009-07-11,23:52:33
"翻译 AutoHotkey 帮助文件的计划 - 我要翻译 - AutoHotkey 中文论坛 |AHK论坛|AHK中文教程|AHK脚本代码 - Powered by Discuz! - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",33.900000,0.000000,2009-07-11,23:55:23
"","Shell_TrayWnd","Ohters",0.400000,0.000000,2009-07-11,23:55:25
"","WorkerW","Ohters",0.500000,0.000000,2009-07-11,23:55:28
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.000000,0.000000,2009-07-11,23:55:34
"打开文件 - 安全警告","#32770","对话框",0.200000,0.000000,2009-07-11,23:55:35
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.100000,0.000000,2009-07-11,23:55:36
"AutoHotkey 中文帮助文档由 AutoHotkey 中文论坛(forum.ahkbbs.cn)翻译制作","HH Parent","Ohters",1.300000,0.000000,2009-07-11,23:55:43
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.400000,0.000000,2009-07-11,23:55:46
"AutoHotkey.chm 属性","#32770","对话框",1.700000,0.000000,2009-07-11,23:55:55
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.300000,0.000000,2009-07-11,23:55:57
"AutoHotkey 中文帮助文档由 AutoHotkey 中文论坛(forum.ahkbbs.cn)翻译制作","HH Parent","Ohters",2.900000,0.000000,2009-07-11,23:56:12
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",2.400000,0.000000,2009-07-11,23:56:24
"Total Commander","TDLG2FILEACTIONMIN","Ohters",0.000000,0.000000,2009-07-11,23:56:25
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-07-11,23:56:26
"Google 阅读器 (624) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",4.300000,0.000000,2009-07-11,23:56:49
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-11,23:56:49
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-07-11,23:56:51
"翻译 AutoHotkey 帮助文件的计划 - 我要翻译 - AutoHotkey 中文论坛 |AHK论坛|AHK中文教程|AHK脚本代码 - Powered by Discuz! - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.600000,0.000000,2009-07-11,23:56:59
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.200000,0.000000,2009-07-11,23:57:06
"Total Commander","TDLG2FILEACTIONMIN","Ohters",0.000000,0.000000,2009-07-11,23:57:06
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.500000,0.000000,2009-07-11,23:57:09
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.800000,0.000000,2009-07-11,23:57:14
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",1.100000,0.000000,2009-07-11,23:57:20
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.300000,0.000000,2009-07-11,23:57:22
"AutoHotkey 中文帮助文档由 AutoHotkey 中文论坛(forum.ahkbbs.cn)翻译制作","HH Parent","Ohters",0.500000,0.000000,2009-07-11,23:57:25
"正在搜索...","#32770","对话框",0.000000,0.000000,2009-07-11,23:57:25
"AutoHotkey 中文帮助文档由 AutoHotkey 中文论坛(forum.ahkbbs.cn)翻译制作","HH Parent","Ohters",2.600000,0.000000,2009-07-11,23:57:39
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",1.200000,0.000000,2009-07-11,23:57:45
"AutoHotkey 中文帮助文档由 AutoHotkey 中文论坛(forum.ahkbbs.cn)翻译制作","HH Parent","Ohters",0.800000,0.000000,2009-07-11,23:57:50
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.100000,0.000000,2009-07-11,23:57:52
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",2.600000,0.000000,2009-07-11,23:58:05
"","TTOTAL_CMD","Total Commander",0.200000,0.000000,2009-07-11,23:58:55
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-07-11,23:58:56
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.700000,0.000000,2009-07-11,23:59:00
"新闻时段(晚上9点-10点)","#32770","对话框",0.900000,0.000000,2009-07-11,23:59:05
"Google 阅读器 (624) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.700000,0.000000,2009-07-11,23:59:14
"新闻时段(晚上9点-10点)","#32770","对话框",0.400000,0.000000,2009-07-11,23:59:16
"Google 阅读器 (624) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.100000,0.000000,2009-07-11,23:59:23
"新闻时段(晚上9点-10点)","#32770","对话框",0.900000,0.000000,2009-07-11,23:59:28
"Google 阅读器 (624) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.100000,0.000000,2009-07-11,23:59:34
"新闻时段(晚上9点-10点)","#32770","对话框",0.600000,0.000000,2009-07-11,23:59:38
"Google 阅读器 (624) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.100000,0.000000,2009-07-11,23:59:44
"AutoHotkey 中文帮助文档由 AutoHotkey 中文论坛(forum.ahkbbs.cn)翻译制作","HH Parent","Ohters",5.900000,0.000000,2009-07-12,00:00:14
"Google 阅读器 (624) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",36.000000,0.000000,2009-07-12,00:03:16
"查找","Internet Explorer_TridentDlgFrame","Ohters",0.700000,0.000000,2009-07-12,00:03:20
"mainpage - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",2.500000,0.000000,2009-07-12,00:03:33
"查找","Internet Explorer_TridentDlgFrame","Ohters",0.900000,0.000000,2009-07-12,00:03:38
"Windows Internet Explorer","#32770","对话框",0.000000,0.000000,2009-07-12,00:03:39
"查找","Internet Explorer_TridentDlgFrame","Ohters",0.400000,0.000000,2009-07-12,00:03:41
"Windows Internet Explorer","#32770","对话框",0.000000,0.000000,2009-07-12,00:03:42
"查找","Internet Explorer_TridentDlgFrame","Ohters",0.100000,0.000000,2009-07-12,00:03:43
"Windows Internet Explorer","#32770","对话框",0.100000,0.000000,2009-07-12,00:03:44
"查找","Internet Explorer_TridentDlgFrame","Ohters",0.000000,0.000000,2009-07-12,00:03:45
"mainpage - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",63.500000,0.000000,2009-07-12,00:09:03
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.300000,0.000000,2009-07-12,00:09:05
"Google 阅读器 (612) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-07-12,00:09:07
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",5.600000,0.000000,2009-07-12,00:09:36
"TimeTreeV1.3.ahk","#32770","对话框",0.500000,0.000000,2009-07-12,00:09:40
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.500000,0.000000,2009-07-12,00:09:45
"TimeTreeV1.3.ahk","#32770","对话框",0.900000,0.000000,2009-07-12,00:09:50
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",1.600000,0.000000,2009-07-12,00:09:59
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-12,00:10:00
"","Notepad2","Notepad2",0.100000,0.000000,2009-07-12,00:10:01
"Google 阅读器 (612) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",80.400000,0.000000,2009-07-12,00:16:45
"AutoHotkey 中文帮助文档由 AutoHotkey 中文论坛(forum.ahkbbs.cn)翻译制作","HH Parent","Ohters",0.000000,0.000000,2009-07-12,00:16:45
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-07-12,00:16:46
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.000000,0.000000,2009-07-12,00:16:46
"Google 阅读器 (612) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.000000,0.000000,2009-07-12,00:16:47
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",0.500000,0.000000,2009-07-12,00:16:50
"查找","#32770","对话框",0.300000,0.000000,2009-07-12,00:16:52
"TimeTreeV1.3.ahk - Notepad2","Notepad2","Notepad2",1.000000,0.000000,2009-07-12,00:16:58
"Google 阅读器 (612) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-07-12,00:16:59
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",2.300000,0.000000,2009-07-12,00:17:11
"Google 阅读器 (612) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.100000,0.000000,2009-07-12,00:17:13
"TimeTree.ahk <--> TimeTreeV1.3.ahk - Text Compare - Beyond Compare","TViewForm.UnicodeClass","Beyond Compare",3.600000,0.000000,2009-07-12,00:17:32
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-07-12,00:17:34
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.000000,0.000000,2009-07-12,00:17:39
"Text Compare - Beyond Compare","TViewForm.UnicodeClass","Beyond Compare",1.800000,0.000000,2009-07-12,00:17:49
"Beyond Compare","TFileConfirmSaveDialog.UnicodeClass","Beyond Compare",0.300000,0.000000,2009-07-12,00:17:51
"TimeTreeV1.3.ahk <--> TimeTree.ahk - Text Compare - Beyond Compare","TViewForm.UnicodeClass","Beyond Compare",1.800000,0.000000,2009-07-12,00:18:00
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.300000,0.000000,2009-07-12,00:18:02
"Google 阅读器 (612) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.900000,0.000000,2009-07-12,00:18:12
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-07-12,00:18:14
